time,camera_id,people,workers,customers,counter_people,store_hall_people,global_workers
10:01:12.77,cam3,2,1,1,0,1,1
10:32:17.26,cam1,2,0,2,0,4,1
10:15:38.24,cam2,0,0,0,0,0,2
10:01:31.01,cam3,5,1,4,0,3,1
10:32:36.46,cam1,1,0,1,0,2,1
10:16:01.92,cam2,0,0,0,0,0,1
10:01:48.80,cam3,3,1,2,0,2,1
10:32:56.93,cam1,1,1,0,0,2,1
10:16:23.88,cam2,0,0,0,0,0,1
10:02:06.88,cam3,4,0,4,0,3,1
10:33:14.89,cam1,1,1,0,0,2,1
10:16:52.04,cam2,0,0,0,0,0,1
10:02:25.39,cam3,3,0,3,0,2,1
10:33:33.40,cam1,1,1,0,0,3,1
10:17:18.12,cam2,0,0,0,0,0,1
10:02:43.55,cam3,4,1,3,0,3,2
10:33:51.08,cam1,2,0,2,0,3,1
10:17:42.76,cam2,0,0,0,0,0,1
10:03:02.26,cam3,3,0,3,0,2,0
10:34:08.43,cam1,3,1,2,0,3,1
10:18:09.48,cam2,1,0,1,1,0,1
10:03:20.66,cam3,2,0,2,0,1,1
10:34:26.47,cam1,2,1,1,0,2,1
10:18:33.08,cam2,0,0,0,0,0,1
10:03:39.77,cam3,3,1,2,0,2,1
10:34:44.70,cam1,2,1,1,0,2,1
10:18:56.88,cam2,0,0,0,0,0,1
10:03:56.81,cam3,4,0,4,0,3,1
10:35:04.33,cam1,1,1,0,0,1,2
10:19:19.72,cam2,0,0,0,0,0,2
10:04:14.28,cam3,2,1,1,0,1,2
10:35:24.13,cam1,1,0,1,0,1,0
10:19:43.28,cam2,0,0,0,0,0,0
10:04:33.68,cam3,2,0,2,0,1,0
10:35:43.80,cam1,1,0,1,0,1,0
10:20:12.36,cam2,0,0,0,0,0,0
10:04:53.27,cam3,3,0,3,0,2,0
10:36:03.36,cam1,1,0,1,0,3,0
10:20:32.60,cam2,0,0,0,0,0,0
10:05:12.98,cam3,3,0,3,0,1,0
10:36:23.63,cam1,1,0,1,0,2,0
10:21:00.48,cam2,0,0,0,0,0,0
10:05:30.02,cam3,4,0,4,0,2,0
10:36:39.67,cam1,3,0,3,0,4,0
10:21:21.72,cam2,0,0,0,0,0,0
10:05:47.81,cam3,3,0,3,0,1,0
10:36:56.54,cam1,1,1,0,0,4,1
10:21:46.72,cam2,0,0,0,0,0,1
10:06:05.53,cam3,4,0,4,0,2,1
10:37:15.58,cam1,1,1,0,0,1,1
10:22:17.44,cam2,0,0,0,0,0,1
10:06:23.04,cam3,2,1,1,0,1,1
10:37:35.61,cam1,1,1,0,0,1,1
10:22:41.64,cam2,0,0,0,0,0,1
10:06:41.52,cam3,3,1,2,0,2,1
10:37:54.64,cam1,2,1,1,0,2,1
10:23:04.84,cam2,0,0,0,0,0,1
10:06:59.79,cam3,2,0,2,0,1,1
10:38:16.36,cam1,0,0,0,0,0,1
10:23:27.64,cam2,0,0,0,0,0,1
10:07:18.35,cam3,2,0,2,0,1,0
10:38:43.23,cam1,0,0,0,0,0,1
10:23:51.76,cam2,0,0,0,0,0,1
10:07:36.78,cam3,4,1,3,0,2,1
10:39:20.10,cam1,0,0,0,0,0,0
10:24:13.08,cam2,0,0,0,0,0,0
10:07:56.26,cam3,2,1,1,0,1,1
10:39:42.61,cam1,1,1,0,0,2,1
10:24:34.84,cam2,1,0,1,1,0,1
10:08:14.57,cam3,3,1,2,0,2,2
10:40:02.85,cam1,1,1,0,0,2,2
10:25:00.12,cam2,0,0,0,0,0,2
10:08:32.29,cam3,5,2,3,0,2,2
10:40:21.28,cam1,2,0,2,0,3,1
10:25:26.80,cam2,0,0,0,0,0,1
10:08:49.20,cam3,3,0,3,0,2,0
10:40:47.15,cam1,0,0,0,0,0,1
10:25:48.80,cam2,0,0,0,0,0,1
10:09:06.80,cam3,4,0,4,0,1,0
10:41:05.59,cam1,2,1,1,0,3,2
10:26:14.40,cam2,0,0,0,0,0,2
10:09:23.43,cam3,2,0,2,0,1,2
10:41:37.06,cam1,0,0,0,0,0,0
10:26:38.88,cam2,0,0,0,0,0,0
10:09:41.63,cam3,4,0,4,0,3,0
10:42:11.97,cam1,0,0,0,0,0,1
10:27:04.08,cam2,0,0,0,0,0,1
10:10:00.26,cam3,3,0,3,0,2,0
10:42:47.24,cam1,0,0,0,0,0,1
10:27:25.68,cam2,0,0,0,0,0,1
10:10:18.26,cam3,3,1,2,0,2,1
10:43:18.67,cam1,0,0,0,0,0,0
10:27:51.92,cam2,0,0,0,0,0,0
10:10:37.17,cam3,3,0,3,0,2,0
10:43:50.70,cam1,0,0,0,0,0,0
10:28:21.04,cam2,0,0,0,0,0,0
10:10:56.48,cam3,2,0,2,0,1,0
10:44:19.97,cam1,0,0,0,0,0,0
10:28:42.68,cam2,0,0,0,0,0,0
10:11:16.36,cam3,2,0,2,0,1,0
10:44:49.28,cam1,0,0,0,0,1,1
10:29:03.92,cam2,1,0,1,1,0,1
10:11:34.11,cam3,3,1,2,0,2,1
10:45:15.08,cam1,1,1,0,0,2,2
10:29:26.16,cam2,0,0,0,0,0,2
10:11:51.15,cam3,3,1,2,0,2,2
10:45:38.63,cam1,0,0,0,0,0,0
10:30:04.08,cam2,0,0,0,0,0,0
10:12:09.54,cam3,2,0,2,0,1,0
10:46:01.54,cam1,0,0,0,0,0,0
10:30:44.28,cam2,0,0,0,0,0,0
10:12:27.06,cam3,3,0,3,0,2,0
10:46:23.18,cam1,0,0,0,0,0,1
10:31:16.16,cam2,0,0,0,0,0,1
10:12:43.17,cam3,3,0,3,0,3,0
10:46:48.81,cam1,0,0,0,0,0,0
10:31:36.76,cam2,0,0,0,0,0,0
10:13:01.81,cam3,2,0,2,0,1,0
10:47:19.16,cam1,0,0,0,0,0,1
10:31:56.56,cam2,1,0,1,1,0,1
10:13:19.68,cam3,4,0,4,0,3,0
10:47:54.91,cam1,0,0,0,0,0,1
10:32:15.56,cam2,0,0,0,0,0,1
10:13:37.00,cam3,3,1,2,0,2,1
10:48:31.62,cam1,1,0,1,0,1,1
10:32:35.20,cam2,0,0,0,0,0,2
10:13:54.67,cam3,4,1,3,0,3,2
10:48:55.37,cam1,0,0,0,0,0,1
10:33:06.28,cam2,0,0,0,0,0,1
10:14:12.95,cam3,2,1,1,0,1,1
10:49:29.32,cam1,0,0,0,0,0,1
10:33:27.60,cam2,0,0,0,0,0,1
10:14:33.58,cam3,2,0,2,0,1,0
10:50:01.47,cam1,0,0,0,0,0,2
10:33:50.48,cam2,0,0,0,0,0,2
10:14:50.86,cam3,3,0,3,0,2,0
10:50:38.54,cam1,0,0,0,0,0,0
10:34:09.80,cam2,0,0,0,0,0,0
10:15:07.89,cam3,4,0,4,0,3,0
10:51:17.29,cam1,0,0,0,0,0,1
10:34:30.68,cam2,0,0,0,0,0,1
10:15:25.29,cam3,2,1,1,0,1,1
10:51:55.44,cam1,0,0,0,0,0,0
10:34:51.08,cam2,0,0,0,0,0,0
10:15:44.52,cam3,2,0,2,0,1,0
10:52:34.31,cam1,0,0,0,0,0,1
10:35:09.28,cam2,0,0,0,0,0,1
10:16:03.48,cam3,3,1,2,0,2,1
10:53:14.86,cam1,0,0,0,0,0,2
10:35:27.44,cam2,0,0,0,0,0,2
10:16:21.31,cam3,2,1,1,0,2,2
10:53:50.25,cam1,0,0,0,0,0,0
10:35:46.76,cam2,0,0,0,0,0,0
10:16:40.06,cam3,1,0,1,0,0,0
10:54:15.44,cam1,0,0,0,0,0,1
10:36:05.96,cam2,0,0,0,0,0,1
10:17:00.62,cam3,2,1,1,0,1,1
10:54:45.31,cam1,0,0,0,0,1,1
10:36:24.00,cam2,0,0,0,0,0,1
10:17:20.85,cam3,2,1,1,0,1,1
10:55:06.90,cam1,1,1,0,0,1,1
10:36:45.04,cam2,0,0,0,0,0,1
10:17:40.65,cam3,2,1,1,0,1,1
10:55:27.66,cam1,1,1,0,0,1,1
10:37:08.36,cam2,0,0,0,0,0,1
10:18:00.00,cam3,3,0,3,0,2,1
10:55:50.13,cam1,1,0,1,0,1,0
10:37:28.56,cam2,0,0,0,0,0,0
10:18:18.60,cam3,2,1,1,0,1,1
10:56:20.04,cam1,0,0,0,0,0,1
10:37:48.56,cam2,0,0,0,0,0,1
10:18:37.11,cam3,3,1,2,0,2,1
10:56:49.55,cam1,0,0,0,0,1,2
10:38:08.24,cam2,1,1,0,1,0,2
10:18:56.87,cam3,3,1,2,0,2,2
10:57:10.19,cam1,0,0,0,0,2,1
10:38:27.28,cam2,1,0,1,1,0,1
10:19:15.78,cam3,4,0,4,0,3,0
10:57:38.14,cam1,0,0,0,0,0,1
10:38:47.32,cam2,1,1,0,1,0,1
10:19:33.89,cam3,2,1,1,0,1,1
10:58:13.17,cam1,0,0,0,0,0,0
10:39:07.44,cam2,0,0,0,0,0,0
10:19:54.77,cam3,2,0,2,0,1,0
10:58:47.60,cam1,0,0,0,0,0,0
10:39:26.32,cam2,0,0,0,0,0,0
10:20:14.68,cam3,2,0,2,0,1,0
10:59:18.43,cam1,0,0,0,0,0,1
10:39:46.36,cam2,0,0,0,1,0,1
10:20:34.20,cam3,2,1,1,0,1,1
10:59:43.98,cam1,0,0,0,0,1,0
10:40:04.56,cam2,0,0,0,1,0,0
10:20:54.47,cam3,2,0,2,0,1,0
11:00:07.98,cam1,1,0,1,0,1,1
10:40:24.88,cam2,0,0,0,0,0,1
10:21:13.99,cam3,2,0,2,0,1,1
11:00:33.45,cam1,1,1,0,0,2,1
10:40:45.36,cam2,0,0,0,0,0,1
10:21:32.94,cam3,2,0,2,0,1,1
11:00:56.60,cam1,0,0,0,0,1,1
10:41:03.88,cam2,0,0,0,0,0,1
10:21:51.97,cam3,2,1,1,0,1,1
11:01:18.55,cam1,0,0,0,0,1,1
10:41:24.56,cam2,0,0,0,0,0,1
10:22:11.69,cam3,2,0,2,0,1,1
11:01:40.11,cam1,0,0,0,0,1,1
10:41:45.28,cam2,0,0,0,0,0,1
10:22:31.40,cam3,2,0,2,0,1,1
11:02:01.62,cam1,1,1,0,0,1,1
10:42:08.20,cam2,0,0,0,0,0,1
10:22:50.44,cam3,3,1,2,0,1,1
11:02:20.02,cam1,0,0,0,0,2,1
10:42:31.60,cam2,0,0,0,0,0,1
10:23:09.71,cam3,2,0,2,0,1,1
11:02:51.85,cam1,0,0,0,0,1,0
10:42:54.40,cam2,0,0,0,0,0,2
10:23:28.63,cam3,2,1,1,0,1,1
11:03:21.96,cam1,0,0,0,0,1,1
10:43:14.52,cam2,1,0,1,1,0,0
10:23:47.50,cam3,1,0,1,0,0,1
11:03:49.19,cam1,0,0,0,0,1,2
10:43:35.88,cam2,0,0,0,0,0,2
10:24:06.46,cam3,3,0,3,0,2,1
11:04:14.30,cam1,0,0,0,0,1,2
10:44:14.04,cam2,0,0,0,0,0,2
10:24:24.89,cam3,3,2,1,0,2,3
11:04:41.22,cam1,1,1,0,0,1,2
10:44:44.40,cam2,0,0,0,0,0,2
10:24:43.72,cam3,2,1,1,0,1,2
11:05:07.97,cam1,0,0,0,0,1,1
10:45:05.40,cam2,0,0,0,0,0,1
10:25:03.56,cam3,2,0,2,0,1,1
11:05:29.96,cam1,2,1,1,0,2,1
10:45:29.40,cam2,0,0,0,0,0,1
10:25:23.19,cam3,1,0,1,0,0,1
11:05:50.96,cam1,1,0,1,0,1,1
10:45:51.44,cam2,0,0,0,0,0,0
10:25:41.23,cam3,1,0,1,0,1,0
11:06:13.07,cam1,1,0,1,0,2,2
10:46:10.52,cam2,2,1,1,2,0,2
10:26:00.86,cam3,3,1,2,0,2,2
11:06:34.10,cam1,2,0,2,0,2,2
10:46:29.12,cam2,1,1,0,1,0,2
10:26:20.38,cam3,4,1,3,0,2,2
11:06:54.46,cam1,1,0,1,0,2,2
10:46:50.32,cam2,0,0,0,0,0,2
10:26:39.57,cam3,2,1,1,0,1,2
11:07:15.21,cam1,2,1,1,0,2,2
10:47:15.76,cam2,0,0,0,0,0,2
10:26:58.93,cam3,2,1,1,0,1,2
11:07:34.48,cam1,1,0,1,0,2,2
10:47:39.40,cam2,0,0,0,0,0,2
10:27:18.52,cam3,2,0,2,0,1,1
11:07:52.08,cam1,2,1,1,0,3,2
10:48:04.72,cam2,0,0,0,0,0,2
10:27:37.99,cam3,1,0,1,0,0,1
11:08:11.51,cam1,0,0,0,0,1,0
10:48:29.20,cam2,0,0,0,0,0,0
10:27:58.15,cam3,3,0,3,0,2,0
11:08:32.19,cam1,1,0,1,0,2,1
10:48:49.96,cam2,1,1,0,1,0,1
10:28:18.90,cam3,2,0,2,0,1,0
11:08:52.98,cam1,1,0,1,0,1,1
10:49:13.32,cam2,1,0,1,1,0,0
10:28:38.18,cam3,2,1,1,0,1,1
11:09:12.10,cam1,1,0,1,0,1,1
10:49:36.60,cam2,0,0,0,0,0,1
10:28:57.65,cam3,2,1,1,0,1,1
11:09:32.65,cam1,1,0,1,0,1,1
10:49:58.24,cam2,1,0,1,1,0,0
10:29:16.41,cam3,2,1,1,0,1,1
11:09:52.76,cam1,1,0,1,0,1,0
10:50:29.52,cam2,0,0,0,0,0,0
10:29:35.28,cam3,1,0,1,0,0,0
11:10:12.72,cam1,1,0,1,0,1,0
10:51:07.56,cam2,0,0,0,0,0,0
10:29:56.27,cam3,1,0,1,0,0,0
11:10:33.39,cam1,1,0,1,0,1,0
10:51:45.72,cam2,0,0,0,0,0,0
10:30:16.91,cam3,1,0,1,0,0,0
11:10:54.63,cam1,1,0,1,0,1,0
10:52:23.28,cam2,0,0,0,0,0,0
10:30:38.02,cam3,1,0,1,0,0,0
11:11:15.02,cam1,1,0,1,0,1,0
10:52:57.12,cam2,0,0,0,0,0,0
10:30:58.30,cam3,3,0,3,0,1,0
11:11:36.85,cam1,1,0,1,0,1,1
10:53:34.08,cam2,0,0,0,0,0,1
10:31:18.21,cam3,2,1,1,0,1,1
11:11:58.57,cam1,1,0,1,0,1,0
10:53:58.88,cam2,1,0,1,1,0,0
10:31:38.12,cam3,2,0,2,0,1,1
11:12:19.96,cam1,1,0,1,0,1,0
10:54:19.00,cam2,0,0,0,0,0,0
10:31:56.56,cam3,3,0,3,0,2,0
11:12:46.63,cam1,1,0,1,0,1,0
10:54:40.40,cam2,0,0,0,0,0,0
10:32:16.67,cam3,2,0,2,0,1,1
11:13:05.63,cam1,1,0,1,0,1,0
10:55:08.24,cam2,0,0,0,0,0,0
10:32:35.47,cam3,3,0,3,0,2,0
11:13:28.74,cam1,0,0,0,0,0,0
10:55:35.96,cam2,0,0,0,0,0,0
10:32:54.14,cam3,2,0,2,0,1,0
11:13:58.25,cam1,0,0,0,0,0,0
10:56:02.20,cam2,0,0,0,0,0,0
10:33:14.22,cam3,2,0,2,0,1,0
11:14:33.40,cam1,0,0,0,0,0,1
10:56:26.24,cam2,0,0,0,0,0,1
10:33:31.93,cam3,5,0,5,0,3,0
11:15:02.67,cam1,0,0,0,0,0,1
10:57:01.20,cam2,0,0,0,0,0,1
10:33:50.09,cam3,4,0,4,0,3,0
11:15:29.31,cam1,0,0,0,0,0,0
10:57:23.40,cam2,1,0,1,1,0,0
10:34:07.72,cam3,4,0,4,0,3,1
11:16:02.42,cam1,0,0,0,0,0,1
10:57:43.08,cam2,1,1,0,1,0,1
10:34:24.40,cam3,4,0,4,0,3,1
11:16:25.69,cam1,0,0,0,0,1,2
10:58:03.92,cam2,0,0,0,0,0,2
10:34:40.67,cam3,4,1,3,0,3,1
11:16:50.64,cam1,0,0,0,0,0,1
10:58:30.08,cam2,0,0,0,0,0,1
10:34:56.43,cam3,5,1,4,0,3,1
11:17:18.95,cam1,0,0,0,0,0,0
10:58:53.00,cam2,0,0,0,0,0,0
10:35:10.94,cam3,8,0,8,0,4,1
11:17:39.31,cam1,3,1,2,0,3,1
10:59:15.52,cam2,1,1,0,1,0,1
10:35:26.34,cam3,7,0,7,0,5,1
11:18:00.82,cam1,0,0,0,0,0,0
10:59:36.04,cam2,0,0,0,0,0,1
10:35:40.97,cam3,6,0,6,0,6,1
11:18:28.21,cam1,0,0,0,0,0,1
10:59:57.52,cam2,1,1,0,1,0,1
10:35:55.89,cam3,7,1,6,0,6,1
11:19:05.64,cam1,0,0,0,0,0,1
11:00:18.08,cam2,1,1,0,1,0,1
10:36:09.93,cam3,7,1,6,0,3,1
11:19:43.91,cam1,0,0,0,0,0,0
11:00:39.20,cam2,1,1,0,1,0,1
10:36:25.92,cam3,4,0,4,0,3,1
11:20:11.98,cam1,0,0,0,0,0,0
11:01:01.32,cam2,1,1,0,1,0,1
10:36:43.36,cam3,4,0,4,0,3,1
11:20:42.01,cam1,0,0,0,0,0,0
11:01:23.44,cam2,1,0,1,1,0,1
10:36:59.71,cam3,4,1,3,0,2,1
11:21:09.97,cam1,0,0,0,0,0,2
11:01:44.60,cam2,1,0,1,1,0,1
10:37:16.15,cam3,3,1,2,0,2,1
11:21:38.64,cam1,0,0,0,0,0,0
11:02:07.92,cam2,1,1,0,1,0,1
10:37:34.06,cam3,3,1,2,0,2,2
11:22:03.95,cam1,0,0,0,0,0,2
11:02:28.56,cam2,0,0,0,0,0,1
10:37:51.74,cam3,3,1,2,0,2,1
11:22:28.18,cam1,0,0,0,0,0,0
11:02:50.20,cam2,0,0,0,0,0,0
10:38:09.13,cam3,5,1,4,0,4,1
11:22:57.70,cam1,0,0,0,0,0,1
11:03:11.80,cam2,1,0,1,1,0,1
10:38:24.97,cam3,5,0,5,0,4,0
11:23:26.97,cam1,0,0,0,0,1,0
11:03:33.76,cam2,1,0,1,1,0,1
10:38:41.44,cam3,4,1,3,0,2,1
11:23:48.52,cam1,0,0,0,0,0,0
11:03:56.92,cam2,0,0,0,0,0,0
10:38:57.08,cam3,4,1,3,0,2,2
11:24:11.55,cam1,0,0,0,0,0,2
11:04:17.72,cam2,1,1,0,1,0,1
10:39:12.43,cam3,7,1,6,0,3,2
11:24:34.71,cam1,0,0,0,0,0,2
11:04:39.60,cam2,1,0,1,1,0,2
10:39:25.87,cam3,8,2,6,0,4,2
11:24:57.14,cam1,0,0,0,0,0,1
11:05:03.00,cam2,1,0,1,1,0,0
10:39:40.18,cam3,5,2,3,0,4,1
11:25:19.69,cam1,0,0,0,0,0,1
11:05:25.92,cam2,1,1,0,1,0,1
10:39:56.62,cam3,3,0,3,0,2,0
11:25:41.89,cam1,0,0,0,0,0,0
11:05:50.76,cam2,0,0,0,0,0,0
10:40:11.18,cam3,5,1,4,0,4,1
11:26:04.68,cam1,0,0,0,0,0,1
11:06:13.68,cam2,1,1,0,1,0,1
10:40:26.17,cam3,6,0,6,0,4,1
11:26:25.99,cam1,1,0,1,0,2,2
11:06:35.28,cam2,1,1,0,1,0,2
10:40:41.25,cam3,7,1,6,0,5,2
11:26:47.59,cam1,1,1,0,0,1,1
11:06:57.20,cam2,1,1,0,1,0,2
10:40:55.80,cam3,5,1,4,0,3,2
11:27:14.10,cam1,0,0,0,0,0,2
11:07:18.92,cam2,1,1,0,1,0,1
10:41:11.20,cam3,6,1,5,0,2,2
11:27:43.37,cam1,0,0,0,0,0,1
11:07:39.04,cam2,1,1,0,1,0,1
10:41:26.95,cam3,5,1,4,0,2,2
11:28:08.12,cam1,0,0,0,0,1,2
11:07:58.44,cam2,0,0,0,1,0,1
10:41:44.51,cam3,2,0,2,0,1,0
11:28:31.88,cam1,0,0,0,0,0,0
11:08:17.36,cam2,1,1,0,1,0,1
10:42:02.78,cam3,2,0,2,0,1,1
11:28:55.87,cam1,0,0,0,0,1,1
11:08:37.24,cam2,0,0,0,0,0,1
10:42:21.54,cam3,2,1,1,0,1,1
11:29:18.14,cam1,0,0,0,0,0,1
11:08:58.80,cam2,0,0,0,0,0,1
10:42:40.21,cam3,2,1,1,0,1,1
11:29:41.30,cam1,0,0,0,0,0,1
11:09:19.44,cam2,0,0,0,0,0,1
10:42:58.57,cam3,3,1,2,0,2,1
11:30:08.05,cam1,0,0,0,0,0,1
11:09:39.80,cam2,0,0,0,0,0,1
10:43:15.96,cam3,3,1,2,0,2,1
11:30:33.72,cam1,0,0,0,0,0,0
11:10:00.68,cam2,1,0,1,1,0,0
10:43:32.92,cam3,3,1,2,0,1,1
11:31:02.39,cam1,0,0,0,0,0,1
11:10:20.44,cam2,0,0,0,0,0,1
10:43:50.23,cam3,3,0,3,0,2,0
11:31:31.43,cam1,0,0,0,0,0,0
11:10:39.64,cam2,0,0,0,0,0,0
10:44:09.79,cam3,2,1,1,0,0,1
11:31:57.26,cam1,0,0,0,0,0,0
11:11:01.24,cam2,0,0,0,0,0,0
10:44:28.54,cam3,4,0,4,0,1,0
11:32:23.65,cam1,0,0,0,0,0,0
11:11:21.96,cam2,0,0,0,0,0,0
10:44:46.06,cam3,4,1,3,0,2,1
11:32:48.00,cam1,1,0,1,0,1,1
11:11:44.44,cam2,0,0,0,0,0,0
10:45:01.13,cam3,4,0,4,0,1,0
11:33:12.24,cam1,0,0,0,0,0,1
11:12:07.36,cam2,0,0,0,0,0,1
10:45:18.33,cam3,2,1,1,0,0,1
11:33:34.43,cam1,0,0,0,0,0,0
11:12:28.88,cam2,0,0,0,0,0,0
10:45:36.24,cam3,4,0,4,0,2,0
11:33:56.98,cam1,0,0,0,0,0,1
11:12:52.32,cam2,0,0,0,0,0,1
10:45:53.60,cam3,2,1,1,0,1,1
11:34:21.82,cam1,0,0,0,0,0,2
11:13:12.76,cam2,0,0,0,0,0,2
10:46:11.31,cam3,4,2,2,0,2,2
11:34:48.69,cam1,0,0,0,0,0,1
11:13:33.16,cam2,0,0,0,0,0,1
10:46:30.03,cam3,3,0,3,0,2,0
11:35:20.36,cam1,0,0,0,0,0,2
11:13:54.96,cam2,0,0,0,0,0,2
10:46:46.94,cam3,2,1,1,0,0,1
11:35:46.39,cam1,0,0,0,0,0,1
11:14:17.64,cam2,0,0,0,0,0,1
10:47:03.82,cam3,3,1,2,0,0,1
11:36:10.42,cam1,0,0,0,0,0,0
11:14:40.64,cam2,0,0,0,0,0,1
10:47:21.85,cam3,2,1,1,0,0,1
11:36:33.14,cam1,0,0,0,0,0,1
11:15:02.16,cam2,0,0,0,0,0,1
10:47:41.16,cam3,3,1,2,0,0,1
11:36:56.17,cam1,0,0,0,0,0,1
11:15:24.72,cam2,0,0,0,0,0,1
10:47:59.84,cam3,3,0,3,0,0,0
11:37:19.92,cam1,0,0,0,0,0,0
11:15:46.16,cam2,0,0,0,0,0,0
10:48:18.47,cam3,3,0,3,0,0,0
11:37:43.92,cam1,0,0,0,0,0,0
11:16:06.08,cam2,0,0,0,0,0,1
10:48:37.95,cam3,2,1,1,0,0,1
11:38:08.87,cam1,0,0,0,0,0,1
11:16:25.08,cam2,1,1,0,1,0,2
10:48:56.58,cam3,4,2,2,0,2,2
11:38:36.10,cam1,0,0,0,0,0,2
11:16:44.36,cam2,1,1,0,1,0,2
10:49:15.42,cam3,3,2,1,0,1,1
11:38:57.97,cam1,0,0,0,0,1,2
11:17:04.84,cam2,0,0,0,0,0,2
10:49:33.09,cam3,4,1,3,0,2,2
11:39:19.17,cam1,0,0,0,0,1,2
11:17:23.44,cam2,2,1,1,2,0,2
10:49:51.49,cam3,3,1,2,0,2,1
11:39:39.00,cam1,2,1,1,0,2,1
11:17:42.84,cam2,0,0,0,0,0,1
10:50:10.20,cam3,3,1,2,0,1,2
11:39:57.12,cam1,2,2,0,0,2,1
11:18:03.88,cam2,0,0,0,0,0,1
10:50:30.04,cam3,3,0,3,0,1,1
11:40:15.03,cam1,1,1,0,0,4,1
11:18:25.20,cam2,0,0,0,0,0,1
10:50:52.11,cam3,2,0,2,0,1,1
11:40:31.47,cam1,1,0,1,0,3,1
11:18:48.36,cam2,0,0,0,0,0,1
10:51:13.06,cam3,1,0,1,0,0,1
11:40:50.18,cam1,2,1,1,0,2,1
11:19:11.64,cam2,0,0,0,0,0,1
10:51:33.26,cam3,1,0,1,0,0,1
11:41:08.46,cam1,2,1,1,0,2,1
11:19:34.92,cam2,0,0,0,0,0,1
10:51:53.41,cam3,2,0,2,0,0,1
11:41:26.93,cam1,1,1,0,0,2,1
11:19:58.40,cam2,0,0,0,0,0,1
10:52:14.29,cam3,2,0,2,0,0,1
11:41:47.73,cam1,0,0,0,0,0,0
11:20:18.88,cam2,0,0,0,0,0,0
10:52:34.12,cam3,2,1,1,0,0,2
11:42:07.52,cam1,0,0,0,0,2,1
11:20:41.16,cam2,0,0,0,0,0,1
10:52:55.11,cam3,1,0,1,0,0,1
11:42:27.83,cam1,0,0,0,0,2,1
11:21:01.64,cam2,1,1,0,1,0,2
10:53:16.35,cam3,1,0,1,0,0,1
11:42:48.03,cam1,1,1,0,0,1,1
11:21:22.08,cam2,0,0,0,0,0,1
10:53:36.10,cam3,3,0,3,0,1,1
11:43:08.10,cam1,1,1,0,0,1,1
11:21:43.96,cam2,0,0,0,0,0,1
10:53:55.34,cam3,2,0,2,0,1,1
11:43:28.46,cam1,1,1,0,0,1,2
11:22:06.24,cam2,0,0,0,0,0,2
10:54:14.77,cam3,3,1,2,0,2,2
11:43:47.49,cam1,1,1,0,0,2,1
11:22:27.36,cam2,0,0,0,1,0,1
10:54:32.81,cam3,3,0,3,0,3,1
11:44:07.52,cam1,1,1,0,0,1,2
11:22:49.36,cam2,0,0,0,0,0,2
10:54:50.76,cam3,2,0,2,0,1,1
11:44:28.68,cam1,0,0,0,0,1,2
11:23:11.32,cam2,0,0,0,0,0,2
10:55:09.27,cam3,3,1,2,0,1,1
11:44:51.95,cam1,0,0,0,0,0,1
11:23:32.08,cam2,0,0,0,0,0,1
10:55:29.51,cam3,1,0,1,0,0,0
11:45:12.47,cam1,1,1,0,0,2,2
11:23:51.80,cam2,1,0,1,1,0,2
10:55:47.38,cam3,4,1,3,0,2,2
11:45:32.74,cam1,1,1,0,0,1,2
11:24:12.84,cam2,1,1,0,1,0,2
10:56:06.70,cam3,2,1,1,0,1,2
11:45:52.65,cam1,0,0,0,0,2,2
11:24:33.40,cam2,1,1,0,1,0,2
10:56:26.73,cam3,2,1,1,0,0,2
11:46:12.93,cam1,1,1,0,0,2,3
11:24:54.24,cam2,1,1,0,1,0,3
10:56:45.33,cam3,1,0,1,0,0,2
11:46:33.04,cam1,1,0,1,0,2,2
11:25:14.68,cam2,1,1,0,1,0,2
10:57:04.52,cam3,3,0,3,0,1,2
11:46:51.88,cam1,2,2,0,0,2,2
11:25:36.04,cam2,1,1,0,1,0,2
10:57:21.24,cam3,3,1,2,0,0,2
11:47:10.27,cam1,2,1,1,0,3,2
11:25:57.00,cam2,1,1,0,1,0,2
10:57:40.23,cam3,3,2,1,0,1,2
11:47:28.51,cam1,1,1,0,0,2,1
11:26:17.40,cam2,1,0,1,1,0,1
10:57:58.71,cam3,3,1,2,0,1,2
11:47:48.02,cam1,1,1,0,0,1,2
11:26:37.44,cam2,1,1,0,1,0,2
10:58:16.78,cam3,2,1,1,0,0,3
11:48:05.78,cam1,2,2,0,0,3,3
11:26:58.52,cam2,1,1,0,1,0,3
10:58:36.25,cam3,4,0,4,0,2,2
11:48:23.65,cam1,1,1,0,0,3,2
11:27:20.52,cam2,1,0,1,1,0,2
10:58:53.89,cam3,4,0,4,0,3,2
11:48:43.16,cam1,0,0,0,0,1,1
11:27:40.76,cam2,1,0,1,1,0,1
10:59:12.36,cam3,3,1,2,0,2,2
11:49:05.88,cam1,0,0,0,0,1,1
11:27:59.80,cam2,1,0,1,1,0,1
10:59:31.04,cam3,3,1,2,0,2,3
11:49:23.47,cam1,3,1,2,0,3,2
11:28:20.36,cam2,1,1,0,1,0,2
10:59:50.15,cam3,2,0,2,0,1,2
11:49:39.55,cam1,3,2,1,0,4,1
11:28:42.48,cam2,1,1,0,1,0,1
11:00:11.23,cam3,2,0,2,0,1,1
11:49:55.94,cam1,3,2,1,0,4,1
11:29:04.72,cam2,1,1,0,1,0,1
